7368 2 
0.16,0.19,
100,100,
0.06,0.1,
100,100,
0.25,0.18,
100,100,
0.25,0.21,
100,100,
0.04,0.14,
100,100,
0.1,0.07,
100,100,
0.12,0.24,
100,100,
0.18,0.16,
100,100,
0.2,0.19,
100,100,
0.04,0.13,
100,100,
0.04,0.09,
100,100,
0.16,0.22,
100,100,
0.14,0.11,
100,100,
0.13,0.12,
100,100,
0.09,0.16,
100,100,
0.1,0.13,
100,100,
0.12,0.22,
100,100,
0.13,0.12,
100,100,
0.18,0.2,
100,100,
0.2,0.19,
100,100,
0.06,0.16,
100,100,
0.14,0.13,
100,100,
0.22,0.2,
100,100,
0.14,0.21,
100,100,
0.16,0.13,
100,100,
0.11,0.16,
100,100,
0.1,0.11,
100,100,
0.11,0.15,
100,100,
0.09,0.15,
100,100,
0.29,0.33,
100,100,
0.17,0.13,
100,100,
1.84,1.11,
100,100,
5.15,3.36,
100,100,
0.04,0.01,
100,100,
3.32,5.39,
100,100,
0.54,1.23,
100,100,
0.11,0.27,
100,100,
0.05,0.16,
100,100,
0.04,0.18,
100,100,
0.07,0.08,
100,100,
0.02,0.07,
100,100,
0.06,0.12,
100,100,
0.06,0.04,
100,100,
0.12,0.15,
100,100,
0.11,0.16,
100,100,
0.06,0.1,
100,100,
0.1,0.13,
100,100,
0.11,0.17,
100,100,
0.21,0.22,
100,100,
0.13,0.17,
100,100,
0.1,0.09,
100,100,
0.01,0.21,
100,100,
0.04,0.2,
100,100,
0.21,0.21,
100,100,
0.06,0.13,
100,100,
0.2,0.18,
100,100,
0.3,0.23,
100,100,
0.02,0.09,
100,100,
10.86,0.13,
100,100,
0.14,0.17,
100,100,
0.06,0.1,
100,100,
0.24,0.17,
100,100,
0.16,0.18,
100,100,
0.08,0.11,
100,100,
0.18,0.13,
100,100,
0,0.12,
100,100,
0.13,0.18,
100,100,
0.19,0.18,
100,100,
0.22,0.18,
100,100,
0.11,0.22,
100,100,
0.09,0.17,
100,100,
0.06,0.14,
100,100,
0.12,0.18,
100,100,
0.14,0.13,
100,100,
0.04,0.2,
100,100,
0.2,0.21,
100,100,
0.13,0.17,
100,100,
0.12,0.18,
100,100,
0.2,0.1,
100,100,
0.27,0.16,
100,100,
0.11,0.07,
100,100,
0.11,0.12,
100,100,
0.2,0.1,
100,100,
0.17,0.15,
100,100,
0.03,0.16,
100,100,
0.17,0.11,
100,100,
0.13,0.17,
100,100,
0.08,0.11,
100,100,
0.15,0.14,
100,100,
0.04,0.13,
100,100,
0.27,0.2,
100,100,
0.05,0.09,
100,100,
0.17,0.14,
100,100,
0.14,0.12,
100,100,
0.47,0.08,
100,100,
0.23,0.17,
100,100,
0.11,0.18,
100,100,
0.18,0.19,
100,100,
0.15,0.16,
100,100,
0.1,0.17,
100,100,
0.06,0.15,
100,100,
0.05,0.13,
100,100,
0.12,0.09,
100,100,
0.19,0.17,
100,100,
0.24,0.14,
100,100,
0.02,0.1,
100,100,
0.2,0.19,
100,100,
0.3,0.24,
100,100,
0.02,0.12,
100,100,
0.12,0.1,
100,100,
0.28,0.19,
100,100,
0.03,0.14,
100,100,
0.24,0.23,
100,100,
0.23,0.2,
100,100,
0.21,0.23,
100,100,
0.24,0.2,
100,100,
0.05,0.11,
100,100,
0.05,0.12,
100,100,
0.22,0.17,
100,100,
0.08,0.13,
100,100,
0.13,0.14,
100,100,
0.11,0.09,
100,100,
0.13,0.14,
100,100,
0.1,0.11,
100,100,
0.14,0.14,
100,100,
0.07,0.14,
100,100,
0.07,0.16,
100,100,
0.16,0.17,
100,100,
0.15,0.13,
100,100,
0.19,0.16,
100,100,
0.07,0.09,
100,100,
0.07,0.16,
100,100,
0.13,0.14,
100,100,
0.17,0.17,
100,100,
0.04,0.09,
100,100,
0.1,0.13,
100,100,
0.14,0.1,
100,100,
0.07,0.08,
100,100,
0.28,0.22,
100,100,
0.18,0.13,
100,100,
0.13,4.03,
100,100,
0.02,0.16,
100,100,
0.22,0.2,
100,100,
0.02,0.11,
100,100,
0.16,0.21,
100,100,
0.23,0.19,
100,100,
0.25,0.21,
100,100,
0.04,0.1,
100,100,
0.06,0.12,
100,100,
0.16,0.1,
100,100,
0.09,0.12,
100,100,
0.06,0.1,
100,100,
0.13,0.12,
100,100,
0.1,0.14,
100,100,
0.13,0.19,
100,100,
0.07,0.12,
100,100,
0.14,0.16,
100,100,
0.27,0.16,
100,100,
0.08,0.11,
100,100,
0.15,0.17,
100,100,
0.15,0.13,
100,100,
0.11,0.12,
100,100,
0.19,0.18,
100,100,
0.22,0.25,
100,100,
0.13,0.12,
100,100,
0.1,0.12,
100,100,
0.18,0.18,
100,100,
0.17,0.15,
100,100,
0.08,0.13,
100,100,
0.06,0.13,
100,100,
0.18,0.18,
100,100,
0.07,0.11,
100,100,
0.11,0.13,
100,100,
0.01,0.11,
100,100,
0.14,0.13,
100,100,
0.11,0.12,
100,100,
0.22,0.23,
100,100,
0.19,0.2,
100,100,
0.2,0.14,
100,100,
0.15,0.13,
100,100,
0.12,0.13,
100,100,
0.16,0.17,
100,100,
0.13,0.14,
100,100,
0.14,0.09,
100,100,
0.15,0.13,
100,100,
0.15,0.11,
100,100,
0.09,0.09,
100,100,
0.14,0.18,
100,100,
0.08,0.12,
100,100,
0.16,0.11,
100,100,
0.18,0.21,
100,100,
0.06,0.09,
100,100,
0.1,0.14,
100,100,
0.08,0.09,
100,100,
0.14,0.14,
100,100,
0.11,0.13,
100,100,
0.08,0.11,
100,100,
0.21,0.21,
100,100,
0.09,0.12,
100,100,
0.11,0.13,
100,100,
0.14,0.12,
100,100,
0.14,0.09,
100,100,
0.12,0.16,
100,100,
0.19,0.2,
100,100,
0.07,0.1,
100,100,
0.15,0.14,
100,100,
0.1,0.12,
100,100,
0.1,0.1,
100,100,
0.09,0.07,
100,100,
0.16,0.14,
100,100,
0.16,0.09,
100,100,
0.13,0.14,
100,100,
0.12,0.13,
100,100,
0.08,0.1,
100,100,
0.15,0.18,
100,100,
0.1,0.08,
100,100,
0.22,0.19,
100,100,
0.09,0.11,
100,100,
0.18,0.17,
100,100,
0.07,0.08,
100,100,
0.14,0.17,
100,100,
0.25,0.17,
100,100,
0.1,0.12,
100,100,
0.1,0.16,
100,100,
0.17,0.22,
100,100,
0.23,0.21,
100,100,
0.14,0.11,
100,100,
0.08,0.1,
100,100,
0.09,0.07,
100,100,
0.09,0.1,
100,100,
0.22,0.16,
100,100,
0.08,0.1,
100,100,
0.15,0.17,
100,100,
0.16,0.12,
100,100,
0.11,0.11,
100,100,
0.18,0.15,
100,100,
0.14,0.08,
100,100,
0.19,0.22,
100,100,
0.04,0.07,
100,100,
0.1,0.12,
100,100,
0.14,0.12,
100,100,
0.13,0.13,
100,100,
0.15,0.13,
100,100,
1.56,0.13,
100,100,
0.17,0.15,
100,100,
0.19,0.16,
100,100,
0.09,0.12,
100,100,
0.1,0.15,
100,100,
0.11,0.12,
100,100,
0.17,0.14,
100,100,
0.05,0.1,
100,100,
0.15,0.15,
100,100,
0.12,0.12,
100,100,
0.14,0.13,
100,100,
0.13,0.14,
100,100,
0.07,0.16,
100,100,
0.15,0.14,
100,100,
0.18,0.15,
100,100,
0.1,0.12,
100,100,
0.17,0.14,
100,100,
0.2,0.18,
100,100,
0.16,0.19,
100,100,
0.03,0.1,
100,100,
0.09,0.08,
100,100,
0.15,0.15,
100,100,
0.18,0.13,
100,100,
0.15,0.08,
100,100,
0.06,0.12,
100,100,
0.1,0.1,
100,100,
0.06,0.13,
100,100,
0.05,0.1,
100,100,
0.15,0.14,
100,100,
0.15,0.14,
100,100,
0.13,0.17,
100,100,
0.04,0.13,
100,100,
0.19,0.19,
100,100,
0.22,0.12,
100,100,
0.15,0.18,
100,100,
0.01,0.15,
100,100,
0.08,0.23,
100,100,
0.01,0.24,
100,100,
0.07,0.12,
100,100,
0.1,0.12,
100,100,
0.07,0.11,
100,100,
0.14,0.12,
100,100,
0.07,0.11,
100,100,
0.27,0.19,
100,100,
0.09,0.11,
100,100,
0.16,0.14,
100,100,
0.06,0.14,
100,100,
0.16,0.21,
100,100,
0.01,0.14,
100,100,
0.11,0.17,
100,100,
0.14,0.14,
100,100,
0.13,0.14,
100,100,
0.14,0.11,
100,100,
0.13,0.12,
100,100,
0.13,0.15,
100,100,
0.11,0.19,
100,100,
0.08,0.19,
100,100,
0.14,0.14,
100,100,
0.03,0.11,
100,100,
0.15,0.16,
100,100,
0.11,0.18,
100,100,
0.07,0.16,
100,100,
0.12,0.14,
100,100,
0.2,0.26,
100,100,
0.1,0.13,
100,100,
0.03,0.16,
100,100,
0.22,0.24,
100,100,
0.21,0.16,
100,100,
0.09,0.15,
100,100,
0.14,0.14,
100,100,
0.24,0.24,
100,100,
0.02,0.06,
100,100,
0.19,0.22,
100,100,
0.02,0.1,
100,100,
0.07,0.17,
100,100,
0.07,0.12,
100,100,
0.12,0.12,
100,100,
0.13,0.11,
100,100,
0.12,0.11,
100,100,
0.28,0.16,
100,100,
0.13,0.11,
100,100,
0.05,0.13,
100,100,
0.14,0.17,
100,100,
0.13,0.14,
100,100,
0.09,0.09,
100,100,
0.13,0.08,
100,100,
0.07,0.14,
100,100,
0.01,0.12,
100,100,
0.07,0.17,
100,100,
0.11,0.1,
100,100,
0.16,0.17,
100,100,
0.07,0.16,
100,100,
0.14,0.22,
100,100,
0.03,0.15,
100,100,
0.03,0.06,
100,100,
0.28,0.16,
100,100,
0.03,0.09,
100,100,
0.1,0.12,
100,100,
0.13,0.13,
100,100,
0.07,0.12,
100,100,
0.07,0.16,
100,100,
0.06,0.13,
100,100,
0,0.17,
100,100,
0.18,0.17,
100,100,
0.35,0.17,
100,100,
0.07,0.16,
100,100,
0.07,0.09,
100,100,
0.05,0.14,
100,100,
0.11,0.1,
100,100,
0.1,0.11,
100,100,
0.13,0.19,
100,100,
0.09,0.1,
100,100,
0.09,0.11,
100,100,
0.12,0.12,
100,100,
0.23,0.23,
100,100,
0.05,0.09,
100,100,
0.03,0.08,
100,100,
0.14,0.17,
100,100,
0.12,0.12,
100,100,
0.19,0.23,
100,100,
0.04,0.04,
100,100,
0.16,0.26,
100,100,
0.1,0.1,
100,100,
0.11,0.15,
100,100,
0.18,0.18,
100,100,
0.1,0.13,
100,100,
0.23,0.25,
100,100,
0.1,0.09,
100,100,
0.1,0.12,
100,100,
0.15,0.15,
100,100,
0.06,0.06,
100,100,
0.16,0.19,
100,100,
0.14,0.15,
100,100,
0.1,0.29,
100,100,
0.06,0.07,
100,100,
0.05,0.09,
100,100,
0.07,0.09,
100,100,
0.07,0.14,
100,100,
0.12,0.18,
100,100,
0.19,0.23,
100,100,
0.12,0.19,
100,100,
0.25,0.29,
100,100,
0.07,0.09,
100,100,
0.09,0.14,
100,100,
0.11,0.15,
100,100,
0.16,0.21,
100,100,
0.09,0.11,
100,100,
0.12,0.14,
100,100,
0.17,0.13,
100,100,
0.1,0.11,
100,100,
0.03,0.19,
100,100,
0.16,0.13,
100,100,
0.06,0.11,
100,100,
0.18,0.13,
100,100,
0.08,0.08,
100,100,
0.11,0.16,
100,100,
0.11,0.15,
100,100,
0.19,0.17,
100,100,
0.16,0.15,
100,100,
0.21,0.15,
100,100,
0.1,0.09,
100,100,
0.09,0.12,
100,100,
0.12,0.13,
100,100,
0.07,0.09,
100,100,
0.17,0.14,
100,100,
0.12,0.15,
100,100,
0.12,0.11,
100,100,
0.08,0.14,
100,100,
0.13,0.16,
100,100,
0.16,0.16,
100,100,
0.01,0.08,
100,100,
0.18,0.17,
100,100,
0.06,0.13,
100,100,
0.18,0.24,
100,100,
0.1,0.12,
100,100,
0.04,0.13,
100,100,
0.13,0.16,
100,100,
0.05,0.08,
100,100,
0.07,0.14,
100,100,
0.17,0.19,
100,100,
0.11,0.17,
100,100,
0.18,0.13,
100,100,
0.23,0.2,
100,100,
0.04,0.1,
100,100,
0.06,0.12,
100,100,
0.14,0.15,
100,100,
0.11,0.13,
100,100,
0.06,0.14,
100,100,
0.13,0.12,
100,100,
0.05,0.11,
100,100,
0.39,0.4,
100,100,
0.35,0.37,
100,100,
0.15,0.17,
100,100,
0.16,0.18,
100,100,
0.11,0.15,
100,100,
0.09,0.13,
100,100,
0.07,0.1,
100,100,
0.2,0.15,
100,100,
0.11,0.11,
100,100,
0.33,0.23,
100,100,
0.12,0.23,
100,100,
0.05,0.17,
100,100,
0.08,0.13,
100,100,
0.24,0.29,
100,100,
0.06,0.09,
100,100,
0.05,0.06,
100,100,
0.01,0.06,
100,100,
0.08,0.27,
100,100,
0.09,0.28,
100,100,
0.1,0.18,
100,100,
0.21,0.15,
100,100,
0.12,0.09,
100,100,
0.13,0.08,
100,100,
0.07,0.05,
100,100,
0.19,0.29,
100,100,
0.06,0,
100,100,
0.1,0,
100,100,
0.06,0,
100,100,
0.06,0,
100,100,
0.04,0,
100,100,
0.23,0.27,
100,100,
0.1,0.09,
100,100,
0.11,0.19,
100,100,
0.12,0.24,
100,100,
0.13,0.12,
100,100,
0.21,0.32,
100,100,
0.11,0.26,
100,100,
0.11,0.16,
100,100,
0.15,0.12,
100,100,
0.15,0.22,
100,100,
0.11,0.17,
100,100,
0.15,0.14,
100,100,
0.11,0.07,
100,100,
0.18,0.24,
100,100,
0.11,0.08,
100,100,
0.16,0.27,
100,100,
0.13,0.27,
100,100,
0.17,0.14,
100,100,
0.09,0.22,
100,100,
0.26,0.22,
100,100,
0.08,0.17,
100,100,
0.18,0.15,
100,100,
0.17,0.14,
100,100,
0.2,0.17,
100,100,
0.16,0.23,
100,100,
0.23,0.19,
100,100,
0.14,0.33,
100,100,
0.15,0.17,
100,100,
0.08,0.2,
100,100,
0.26,0.25,
100,100,
0.07,0.12,
100,100,
0.2,0.28,
100,100,
0.14,0.14,
100,100,
0.17,0.28,
100,100,
0.14,0.12,
100,100,
0.11,0.13,
100,100,
0.11,0.19,
100,100,
0.12,0.25,
100,100,
0.13,0.24,
100,100,
0.14,0.22,
100,100,
0.12,0.11,
100,100,
0.1,0.12,
100,100,
0.11,0.11,
100,100,
0.14,0.22,
100,100,
0.1,0.19,
100,100,
0.11,0.18,
100,100,
0.14,0.14,
100,100,
0.11,0.21,
100,100,
0.13,0.16,
100,100,
0.15,0.12,
100,100,
0.24,0.54,
100,100,
0.11,0.21,
100,100,
0.22,0.2,
100,100,
0.12,0.16,
100,100,
0.12,0.12,
100,100,
0.24,0.43,
100,100,
0.09,0.2,
100,100,
0.12,0.21,
100,100,
0.12,0.19,
100,100,
0.12,0.22,
100,100,
0.2,0.16,
100,100,
0.14,0.16,
100,100,
0.12,0.2,
100,100,
0.07,0.16,
100,100,
0.1,0.2,
100,100,
0.17,0.15,
100,100,
0.09,0.14,
100,100,
0.38,0.37,
100,100,
0.07,0.12,
100,100,
0.12,0.2,
100,100,
0.1,0.21,
100,100,
0.2,0.19,
100,100,
0.08,0.13,
100,100,
0.14,0.14,
100,100,
0.11,0.13,
100,100,
0.21,0.21,
100,100,
0.13,0.08,
100,100,
0.05,0.1,
100,100,
0.19,0.21,
100,100,
0.09,0.16,
100,100,
0.19,0.21,
100,100,
0.11,0.15,
100,100,
0.13,0.2,
100,100,
0.19,0.22,
100,100,
0.13,0.17,
100,100,
35.84,99.41,
100,100,
0.16,0.2,
100,100,
0.22,0.19,
100,100,
0.1,0.18,
100,100,
0.19,0.16,
100,100,
0.07,0.1,
100,100,
0.19,0.18,
100,100,
0.17,0.13,
100,100,
0.11,0.2,
100,100,
0.01,0.03,
100,100,
0.16,0.09,
100,100,
0.18,0.12,
100,100,
0.1,0.14,
100,100,
0.06,0.18,
100,100,
0.07,0.1,
100,100,
0.21,0.16,
100,100,
0.17,0.18,
100,100,
0.07,0.12,
100,100,
0.14,0.09,
100,100,
0.19,0.1,
100,100,
0.09,0.08,
100,100,
0.13,0.12,
100,100,
0.09,0.15,
100,100,
0.17,0.18,
100,100,
0.09,0.16,
100,100,
0.15,0.12,
100,100,
0.1,0.08,
100,100,
0.16,0.15,
100,100,
0.15,0.18,
100,100,
0.17,0.2,
100,100,
0.09,0.11,
100,100,
0.2,0.13,
100,100,
0.16,0.19,
100,100,
0.19,0.15,
100,100,
0.13,0.08,
100,100,
0.26,0.23,
100,100,
0.22,0.24,
100,100,
0.36,0.37,
100,100,
0.35,0.47,
100,100,
3.4,3.49,
100,100,
7.09,6.65,
100,100,
9.55,9.2,
100,100,
12.61,13.01,
100,100,
14.54,15.1,
100,100,
0.82,1.3,
100,100,
0.56,0.84,
100,100,
0.5,0.62,
100,100,
0.07,0.2,
100,100,
0.16,0.18,
100,100,
0.08,0.11,
100,100,
0.12,0.16,
100,100,
0.19,0.18,
100,100,
0.23,0.26,
100,100,
0.09,0.11,
100,100,
0.11,0.12,
100,100,
0.1,0.12,
100,100,
0.13,0.16,
100,100,
0.16,0.14,
100,100,
0.08,0.11,
100,100,
0.1,0.12,
100,100,
0.1,0.1,
100,100,
0.22,0.26,
100,100,
0.18,0.13,
100,100,
0.1,0.17,
100,100,
0.15,0.15,
100,100,
0.21,0.21,
100,100,
0.09,0.15,
100,100,
0.19,0.16,
100,100,
0.13,0.12,
100,100,
0.09,0.11,
100,100,
0.21,0.16,
100,100,
0.09,0.12,
100,100,
0.1,0.21,
100,100,
0.08,0.14,
100,100,
0.27,0.18,
100,100,
0.09,0.11,
100,100,
0.13,0.14,
100,100,
0.14,0.19,
100,100,
0.12,0.11,
100,100,
0.14,0.1,
100,100,
0.21,0.17,
100,100,
0.05,0.13,
100,100,
0.11,0.11,
100,100,
0.08,0.12,
100,100,
0.17,0.17,
100,100,
0.15,0.15,
100,100,
0.17,0.18,
100,100,
0.17,0.17,
100,100,
0.11,0.12,
100,100,
0.04,0.11,
100,100,
0.05,0.1,
100,100,
0.05,0.13,
100,100,
0.24,0.22,
100,100,
0.04,0.1,
100,100,
0.09,0.15,
100,100,
0.11,0.14,
100,100,
0.07,0.11,
100,100,
0.14,0.13,
100,100,
0.18,0.16,
100,100,
0.08,0.1,
100,100,
0.12,0.11,
100,100,
0.07,0.11,
100,100,
0.19,0.15,
100,100,
0.08,0.12,
100,100,
0.16,0.2,
100,100,
0.16,0.17,
100,100,
0.05,0.1,
100,100,
0.15,0.14,
100,100,
0.05,0.09,
100,100,
0.15,0.18,
100,100,
0.19,0.17,
100,100,
0.16,0.14,
100,100,
0.23,0.24,
100,100,
0.08,0.1,
100,100,
0.25,0.22,
100,100,
0.06,0.08,
100,100,
0.12,0.16,
100,100,
0.12,0.15,
100,100,
0.08,0.12,
100,100,
0.16,0.17,
100,100,
0.09,0.11,
100,100,
0.13,0.15,
100,100,
0.15,0.14,
100,100,
0.08,0.1,
100,100,
0.16,0.14,
100,100,
0.18,0.13,
100,100,
0.08,0.1,
100,100,
0.19,0.2,
100,100,
0.21,0.2,
100,100,
0.22,0.26,
100,100,
0.05,0.09,
100,100,
0.11,0.14,
100,100,
0.14,0.14,
100,100,
0.1,0.12,
100,100,
0.04,0.08,
100,100,
0.16,0.14,
100,100,
0.15,0.13,
100,100,
0.1,0.1,
100,100,
0.18,0.15,
100,100,
0.27,0.27,
100,100,
0.1,0.11,
100,100,
0.11,0.11,
100,100,
0.06,0.1,
100,100,
0.09,0.11,
100,100,
0.17,0.14,
100,100,
0.08,0.09,
100,100,
0.12,0.14,
100,100,
0.11,0.13,
100,100,
0.09,0.11,
100,100,
0.14,0.11,
100,100,
0.1,0.12,
100,100,
0.07,0.09,
100,100,
0.23,0.2,
100,100,
0.19,0.18,
100,100,
0.04,0.08,
100,100,
0.12,0.12,
100,100,
0.09,0.07,
100,100,
0.13,0.11,
100,100,
0.09,0.12,
100,100,
0.14,0.13,
100,100,
0.22,0.19,
100,100,
0.04,0.08,
100,100,
0.07,0.1,
100,100,
0.14,0.16,
100,100,
0.04,0.06,
100,100,
0.12,0.11,
100,100,
0.15,0.15,
100,100,
0.07,0.1,
100,100,
0.19,0.17,
100,100,
0.04,0.09,
100,100,
0.05,0.13,
100,100,
0.13,0.13,
100,100,
0.15,0.15,
100,100,
0.08,0.09,
100,100,
0.13,0.14,
100,100,
0.09,0.1,
100,100,
0.08,0.09,
100,100,
0.15,0.14,
100,100,
0.18,0.19,
100,100,
0.07,0.08,
100,100,
0.13,0.12,
100,100,
0.11,0.11,
100,100,
0.06,0.73,
100,100,
0.16,0.16,
100,100,
24.77,99.38,
100,100,
0.1,0.1,
100,100,
0.07,0.08,
100,100,
0.09,0.1,
100,100,
0.19,0.2,
100,100,
0.1,0.11,
100,100,
0.21,0.16,
100,100,
0.17,0.17,
100,100,
0.09,0.13,
100,100,
0.12,0.1,
100,100,
0.2,0.18,
100,100,
0.1,0.12,
100,100,
0.05,0.11,
100,100,
0.15,0.14,
100,100,
0.24,0.18,
100,100,
0.06,0.11,
100,100,
0.1,0.18,
100,100,
0.16,0.11,
100,100,
0.14,0.15,
100,100,
0.03,0.08,
100,100,
0.15,0.17,
100,100,
0.05,0.13,
100,100,
56.18,0.4,
100,100,
0.1,0.15,
100,100,
0.07,0.13,
100,100,
0.13,0.16,
100,100,
0.14,0.11,
100,100,
0.15,0.14,
100,100,
0.11,0.11,
100,100,
0.1,0.11,
100,100,
0.1,0.12,
100,100,
0.1,0.12,
100,100,
0.09,0.15,
100,100,
0.12,0.12,
100,100,
0.17,0.14,
100,100,
0.12,0.12,
100,100,
0.17,0.18,
100,100,
0.17,0.13,
100,100,
0.1,0.13,
100,100,
0.2,0.18,
100,100,
0.15,0.14,
100,100,
0.18,0.17,
100,100,
0.04,0.09,
100,100,
0.19,0.16,
100,100,
0.07,0.1,
100,100,
0.18,0.14,
100,100,
0.21,0.18,
100,100,
0.09,0.12,
100,100,
0.27,0.23,
100,100,
0.03,0.09,
100,100,
0.04,0.11,
100,100,
0.03,0.12,
100,100,
0.13,0.15,
100,100,
0.11,0.17,
100,100,
0.1,0.13,
100,100,
0.13,0.12,
100,100,
0.14,0.11,
100,100,
0.18,0.14,
100,100,
0.09,0.1,
100,100,
0.26,0.24,
100,100,
0.16,0.16,
100,100,
0.04,0.09,
100,100,
0.16,0.17,
100,100,
0.03,0.12,
100,100,
0.12,0.16,
100,100,
0.21,0.14,
100,100,
0.2,0.13,
100,100,
0.32,0.2,
100,100,
0.04,0.09,
100,100,
0.07,0.14,
100,100,
0.13,0.15,
100,100,
0.07,0.09,
100,100,
0.1,0.16,
100,100,
0.09,0.15,
100,100,
0.14,0.19,
100,100,
0.24,0.23,
100,100,
0.05,0.17,
100,100,
0.1,0.13,
100,100,
0.19,0.2,
100,100,
0.11,0.15,
100,100,
0.11,0.15,
100,100,
0.16,0.16,
100,100,
0.08,0.09,
100,100,
0.15,0.13,
100,100,
0.16,0.12,
100,100,
0.11,0.14,
100,100,
0.09,0.15,
100,100,
0.22,0.16,
100,100,
0.11,0.13,
100,100,
0.17,0.14,
100,100,
0.31,0.2,
100,100,
0.08,0.1,
100,100,
0.18,0.18,
100,100,
0.06,0.1,
100,100,
0.11,0.19,
100,100,
0.03,0.12,
100,100,
0.16,0.11,
100,100,
0.2,0.11,
100,100,
0.04,0.11,
100,100,
0.05,0.11,
100,100,
0.19,0.12,
100,100,
0.07,0.11,
100,100,
0.05,0.06,
100,100,
0.14,0.14,
100,100,
0.06,0.08,
100,100,
0.17,0.09,
100,100,
0.17,0.15,
100,100,
0.12,0.07,
100,100,
0.18,0.25,
100,100,
0.04,0.12,
100,100,
0.15,0.19,
100,100,
0.04,0.13,
100,100,
0.16,0.17,
100,100,
0.05,0.14,
100,100,
0.09,0.11,
100,100,
0.17,0.12,
100,100,
0.18,0.17,
100,100,
0.05,0.12,
100,100,
0.2,0.12,
100,100,
0.13,0.11,
100,100,
0.02,0.14,
100,100,
0.11,0.18,
100,100,
0.08,0.16,
100,100,
0.14,0.14,
100,100,
0.36,0.27,
100,100,
0.08,0.12,
100,100,
0.24,0.26,
100,100,
0.09,0.1,
100,100,
0.16,0.15,
100,100,
0.08,0.1,
100,100,
0.12,0.15,
100,100,
0.1,0.1,
100,100,
0.16,0.28,
100,100,
0.13,0.2,
100,100,
0.18,0.14,
100,100,
0.13,0.17,
100,100,
0.13,0.14,
100,100,
0.21,0.24,
100,100,
0.11,0.12,
100,100,
0.19,0.18,
100,100,
0.15,0.19,
100,100,
0.22,0.19,
100,100,
0.09,0.19,
100,100,
0.17,0.15,
100,100,
0.02,0.12,
100,100,
0.22,0.19,
100,100,
0.11,0.14,
100,100,
0.17,0.16,
100,100,
0.09,0.13,
100,100,
0.07,0.33,
100,100,
0.16,0.21,
100,100,
0.2,0.16,
100,100,
0.21,0.17,
100,100,
0.08,0.17,
100,100,
0.08,0.18,
100,100,
0.11,0.12,
100,100,
0.13,0.19,
100,100,
0.09,0.08,
100,100,
0.16,0.14,
100,100,
0.06,0.09,
100,100,
0.16,0.22,
100,100,
0.06,0.14,
100,100,
0.13,0.16,
100,100,
0.11,0.11,
100,100,
0.13,0.24,
100,100,
0.1,0.14,
100,100,
0.17,0.19,
100,100,
0.1,0.09,
100,100,
0.18,0.23,
100,100,
0.03,0.07,
100,100,
0.24,0.19,
100,100,
0.07,0.13,
100,100,
0.16,0.14,
100,100,
0.14,0.21,
100,100,
0.1,0.16,
100,100,
0.1,0.21,
100,100,
0.12,0.09,
100,100,
0.21,0.19,
100,100,
0.07,0.14,
100,100,
0.19,0.19,
100,100,
0.06,0.12,
100,100,
0.19,0.18,
100,100,
0.26,0.19,
100,100,
0.07,0.14,
100,100,
1.61,0.22,
100,100,
0.06,0.12,
100,100,
0.17,0.14,
100,100,
0.19,0.16,
100,100,
0.11,0.14,
100,100,
0.25,0.19,
100,100,
0.16,0.13,
100,100,
0.27,0.21,
100,100,
0.08,0.1,
100,100,
0.07,0.07,
100,100,
0.1,0.1,
100,100,
0.06,0.15,
100,100,
