Fsi	Fsd	Fsi_l	Fsd_l	tl	th
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0.00118835	0	0	0	51	0
0.00118835	0	0	0	51	0
0.000792236	0	0	0	51	0
0.000792236	0	0	0	51	0
0.000792236	0	0	0	51	0
0.000792236	0	0	0	51	0
0.000792236	0	0	0	51	0
0.000396118	0	0	0	51	0
0	0	0	0	51	0
0	-0.000167588	0	0	0	0
0	0	0	0	51	0
0.000396118	0	0	0	51	0
0	0	0	0	51	0
0.000396118	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0.00118835	0	0	0	51	0
0.00118835	0	0	0	51	0
0.00198059	0	0	0	42.5	0
0.00118835	0	0	0	51	0
0.000396118	0	0	0	51	0
0	0.00207962	0	0	0	0
0.00118835	0	0	0	51	0
0.000328488	0	0	0	51	0
0	0	0	0	51	0
0	0.00384682	0	0	0	0
0.00277283	0	0	0	31.875	0
0.000396118	0	0	0	51	0
0.000396118	0	0	0	51	0
0.00198059	0	0	0	42.5	0
0.00158447	0	0	0	51	0
0.00277283	0	0	0	31.875	0
0.00277283	0	0	0	31.875	0
0	-0.000396118	0	0	51	0
0.000792236	0	0	0	51	0
-0.000262294	0	0	0	51	0
0.00277283	0	0	0	31.875	0
0.00198059	0	0	0	42.5	0
6.03225e-06	0	0	0	51	0
0.00118835	0	0	0	51	0
0	0	0	0	51	0
0.000396118	0	0	0	51	0
0	0	0	0	51	0
0	0.00253587	0	0	0	0
0.000396118	0	0	0	51	0
0	0	0	0	51	0
0.000396118	0	0	0	51	0
0.00198059	0	0	0	42.5	0
0.00237671	0	0	0	36.4286	0
6.03225e-06	0	0	0	51	0
-0.000262294	0	0	0	51	0
0.00198059	0	0	0	42.5	0
0	-0.000396118	0	0	51	0
0.00158447	0	0	0	51	0
0.00198059	0	0	0	42.5	0
0.00277283	0	0	0	31.875	0
0.000328488	0	0	0	51	0
0.00118835	0	0	0	51	0
0.00118835	0	0	0	51	0
0.00118835	0	0	0	51	0
0.00237671	0	0	0	36.4286	0
0.00277283	0	0	0	31.875	0
0.00158447	0	0	0	51	0
0.00158447	0	0	0	51	0
0.00118835	0	0	0	51	0
0.000792236	0	0	0	51	0
0.00158447	0	0	0	51	0
0	0	0	0	51	0
0.000396118	0	0	0	51	0
0.00198059	0	0	0	42.5	0
0.00158447	0	0	0	51	0
0.00158447	0	0	0	51	0
0.00198059	0	0	0	42.5	0
0.00316894	0	0	0	28.3333	0
0.00237671	0	0	0	36.4286	0
0	0.0343753	0	0	2.31818	0
0	0	0	0	51	0
0	0	0	0	51	0
0.000792236	0	0	0	51	0
0	0	0	0	51	0
8.76903e-05	0	0	0	0	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0.000396118	0	0	0	51	0
0	0	0	0	51	0
0.000396118	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0.000396118	0	0	0	51	0
0	-0.000370661	0	0	0	0
0	0	0	0	51	0
0.000396118	0	0	0	51	0
0	0	0	0	51	0
0	0.0125759	0	0	6	0
0	0	0	0	51	0
0	0	0	0	51	0
0.000396118	0	0	0	51	0
0	0.0117211	0	0	4.63636	0
0.000396118	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0.00118835	0	0	0	51	0
0	0	0	0	51	0
0.000396118	0	0	0	51	0
0.00158447	0	0	0	51	0
0.00118835	0	0	0	51	0
0.00158447	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0.000396118	0	0	0	51	0
0	0	0	0	51	0
0.000396118	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0.000396118	0	0	0	51	0
0	0.00407818	0	0	0	0
0	0.0101598	0	0	7.28571	0
0	0.00694034	0	0	0	0
0	0.00734056	0	0	0	0
0	0.00734056	0	0	0	0
0	0.00774296	0	0	0	0
0	0.00498931	0	0	0	0
0	0.000161795	0	0	12.75	0
0.00118835	0	0	0	51	0
0	0	0	0	51	0
0.00198059	0	0	0	42.5	0
0.00118835	0	0	0	51	0
0.000792236	0	0	0	51	0
0	0	0	0	51	0
0.000396118	0	0	0	51	0
0.000792236	0	0	0	51	0
0.000792236	0	0	0	51	0
0.000396118	0	0	0	51	0
0.00277283	0	0	0	31.875	0
