Fsi	Fsd	Fsi_l	Fsd_l	tl	th
0.00118835	0	0	0	51	0
0.00118835	0	0	0	51	0
0.00118835	0	0	0	51	0
0.00118835	0	0	0	51	0
0.00118835	0	0	0	51	0
0.00118835	0	0	0	51	0
0.00118835	0	0	0	51	0
0	0	0	0	51	0
0	-0.000167588	0	0	0	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0.000396118	0	0	0	51	0
0	0	0	0	0	0
0	0	0	0	51	0
0.000792236	0	0	0	51	0
0.00118835	0	0	0	51	0
0.00158447	0	0	0	51	0
0.00237671	0	0	0	36.4286	0
0	0	0	0	51	0
0	0.00195055	0	0	5.1	0
0.00198059	0	0	0	42.5	0
0.0006781	0	0	0	51	0
0	0	0	0	51	0
0	0.00837984	0	0	0	0
-0.0001039	0	0	0	0	0
0	0	0	0	51	0
0.000792236	0	0	0	51	0
0.00198059	0	0	0	42.5	0
0.00237671	0	0	0	36.4286	0
0	-0.000396118	0	0	51	0
-0.000262294	0	0	0	51	0
0.0006781	0	0	0	51	0
0	0	0	0	51	0
0.00179956	0	0	0	29.1429	0
6.03225e-06	0	0	0	51	0
0.000396118	0	0	0	51	0
0.00179956	0	0	0	29.1429	0
0	0	0	0	51	0
0	0	0	0	51	0
0.000396118	0	0	0	51	0
0	0	0	0	51	0
0.000453465	0	0	0	0	0
0	0	0	0	51	0
0	0	0	0	51	0
0.000396118	0	0	0	51	0
0.00158447	0	0	0	51	0
0.00237671	0	0	0	36.4286	0
0	-0.000396118	0	0	51	0
0	-0.000396118	0	0	51	0
0.00277283	0	0	0	31.875	0
0.000328488	0	0	0	51	0
0.00237671	0	0	0	36.4286	0
0.00277283	0	0	0	31.875	0
0	0	0	0	0	0
0.00141816	0	0	0	34	0
0.00198059	0	0	0	42.5	0
0.00158447	0	0	0	51	0
0.00237671	0	0	0	36.4286	0
0.00277283	0	0	0	31.875	0
0	0	0	0	0	0
0.00198059	0	0	0	42.5	0
0.00237671	0	0	0	36.4286	0
0.00198059	0	0	0	42.5	0
0.00158447	0	0	0	51	0
0.00158447	0	0	0	51	0
0	0	0	0	51	0
0.00277283	0	0	0	31.875	0
0.00198059	0	0	0	42.5	0
0.00158447	0	0	0	51	0
0.00158447	0	0	0	51	0
0.00198059	0	0	0	42.5	0
0	0	0	0	0	0
0	0	0	0	51	0
0	0.00766336	0	0	6.65217	0
0	0	0	0	51	0
0	0	0	0	51	0
0.000396118	0	0	0	51	0
0	0	0	0	51	0
0	0.00239064	0	0	0	0
0	0	0	0	51	0
0	0	0	0	51	0
0.000396118	0	0	0	51	0
0	0	0	0	51	0
0.000396118	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0.00218551	0	0	0	25.5	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	8.74245e-05	0	0	0	0
0.000396118	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0.00454905	0	0	14.5714	0
0	0	0	0	51	0
0	0	0	0	0	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	0	0
0.000396118	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0.000792236	0	0	0	51	0
0.000792236	0	0	0	51	0
0.00118835	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0.00316894	0	0	0	28.3333	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	0	0	0	51	0
0	-0.000124804	0	0	51	0
-0.000350058	0	0	0	51	0
0	-0.000396118	0	0	51	0
-0.000229682	0	0	0	25.5	0
-5.4637e-05	0	0	0	17	0
0.000161795	0	0	0	12.75	0
0.000161795	0	0	0	12.75	0
0	-0.000189328	0	0	0	0
0.00118835	0	0	0	51	0
0	0	0	0	0	0
0.00118835	0	0	0	51	0
0.000396118	0	0	0	51	0
0.000396118	0	0	0	51	0
0	0	0	0	0	0
0	0	0	0	51	0
0	0	0	0	51	0
0.000396118	0	0	0	51	0
0	0	0	0	51	0
0.00277283	0	0	0	31.875	0
